"","TimeLost","EMP","HRSWorked","Kid1","Kid2","Kid3","Kid4","Kid5","Kid6","age1","age_group1","age2","age_group2","age3","age_group3","age4","age_group4","age5","age_group5","age6","age_group6","Education","ParentAge","Race","Income","HouseholdID","PersonalNumber","PID","Month","Year","TimeID","Weight","NonMetro","Female","SingleFamily","WelfareorSS","WorkFromHome"
"15572",0,1,35,1,1,0,0,0,0,10,"School Age",9,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",17803,11,101,"11101",12,2020,"122020",814366011380,0,0,0,0,0
"15573",0,1,35,1,1,0,0,0,0,10,"School Age",9,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",11501,11,101,"11101",2,2020,"22020",823176356900,0,0,0,0,0
"15574",0,1,35,1,1,0,0,0,0,10,"School Age",9,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",11501,11,101,"11101",3,2020,"32020",824888637040,0,0,0,0,0
"15575",0,1,35,1,1,0,0,0,0,10,"School Age",9,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",12701,11,101,"11101",4,2020,"42020",827025526930,0,0,0,0,0
"15576",0,1,35,1,1,0,0,0,0,10,"School Age",9,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",12701,11,101,"11101",5,2020,"52020",812893080610,0,0,0,0,0
"15577",0,1,35,1,1,0,0,0,0,10,"School Age",9,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",12701,11,101,"11101",6,2020,"62020",814477234790,0,0,0,0,0
"15578",0,1,35,1,1,0,0,0,0,10,"School Age",9,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",12701,11,101,"11101",7,2020,"72020",808272883130,0,0,0,0,0
"15579",0,1,35,1,1,0,0,0,0,10,"School Age",9,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",12701,11,101,"11101",8,2020,"82020",822161285500,0,0,0,0,0
"15580",0,1,35,1,1,0,0,0,0,10,"School Age",9,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","High School or Some College",40,"White",12701,11,101,"11101",9,2020,"92020",840356982280,0,0,0,0,0
"15581",0,0,0,1,1,0,0,0,0,10,"School Age",9,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",11501,11,102,"11102",1,2020,"12020",826250294880,0,1,0,0,0
"15582",0,0,0,1,1,0,0,0,0,10,"School Age",9,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",12701,11,102,"11102",10,2020,"102020",839922406690,0,1,0,0,0
"15583",0,0,0,1,1,0,0,0,0,10,"School Age",9,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",12701,11,102,"11102",11,2020,"112020",823049275940,0,1,0,0,0
"15584",0,0,0,1,1,0,0,0,0,10,"School Age",9,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",17803,11,102,"11102",12,2020,"122020",814366011380,0,1,0,0,0
"15585",0,0,0,1,1,0,0,0,0,10,"School Age",9,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",11501,11,102,"11102",2,2020,"22020",823176356900,0,1,0,0,0
"15586",0,0,0,1,1,0,0,0,0,10,"School Age",9,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",11501,11,102,"11102",3,2020,"32020",824888637040,0,1,0,0,0
"15587",0,0,0,1,1,0,0,0,0,10,"School Age",9,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",12701,11,102,"11102",4,2020,"42020",827025526930,0,1,0,0,0
"15588",0,0,0,1,1,0,0,0,0,10,"School Age",9,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",12701,11,102,"11102",5,2020,"52020",812893080610,0,1,0,0,0
"15589",0,0,0,1,1,0,0,0,0,10,"School Age",9,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",12701,11,102,"11102",6,2020,"62020",814477234790,0,1,0,0,0
"15590",0,0,0,1,1,0,0,0,0,10,"School Age",9,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",12701,11,102,"11102",7,2020,"72020",808272883130,0,1,0,0,0
"15591",0,0,0,1,1,0,0,0,0,10,"School Age",9,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",12701,11,102,"11102",8,2020,"82020",822161285500,0,1,0,0,0
"15592",0,0,0,1,1,0,0,0,0,10,"School Age",9,"School Age",3019,"No Child",3019,"No Child",3019,"No Child",3019,"No Child","Bachelor’s Degree",40,"White",12701,11,102,"11102",9,2020,"92020",840356982280,0,1,0,0,0
"15593",0,0,0,1,1,0,0,0,0,4,"Preschool",0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","No High School Diploma",25,"White",50,11,101,"11101",1,2022,"12022",1551309672400,0,1,1,0,0
"15594",0,0,0,1,1,0,0,0,0,4,"Preschool",0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","No High School Diploma",25,"White",50,11,101,"11101",10,2022,"102022",1482254495400,0,1,1,0,0
"15595",0,0,0,1,1,0,0,0,0,4,"Preschool",0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","No High School Diploma",25,"White",50,11,101,"11101",11,2022,"112022",1490169161800,0,1,1,0,0
"15596",0,0,0,1,1,0,0,0,0,4,"Preschool",0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","No High School Diploma",25,"White",50,11,101,"11101",12,2022,"122022",1523074546100,0,1,1,0,0
"15597",0,0,0,1,1,0,0,0,0,4,"Preschool",0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","No High School Diploma",25,"White",50,11,101,"11101",2,2022,"22022",1530433626400,0,1,1,0,0
"15598",0,0,0,1,1,0,0,0,0,4,"Preschool",0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","No High School Diploma",25,"White",50,11,101,"11101",3,2022,"32022",1554881112700,0,1,1,0,0
"15599",0,0,0,1,1,0,0,0,0,4,"Preschool",0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","No High School Diploma",25,"White",50,11,101,"11101",4,2022,"42022",1534924577000,0,1,1,0,0
"15600",0,0,0,1,1,0,0,0,0,4,"Preschool",0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","No High School Diploma",25,"White",50,11,101,"11101",5,2022,"52022",1548454637300,0,1,1,0,0
"15601",0,0,0,1,1,0,0,0,0,4,"Preschool",0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","No High School Diploma",25,"White",50,11,101,"11101",6,2022,"62022",1526379857000,0,1,1,0,0
"15602",0,0,0,1,1,0,0,0,0,4,"Preschool",0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","No High School Diploma",25,"White",50,11,101,"11101",7,2022,"72022",1515519655600,0,1,1,0,0
"15603",0,0,0,1,1,0,0,0,0,4,"Preschool",0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","No High School Diploma",25,"White",50,11,101,"11101",8,2022,"82022",1515167405300,0,1,1,0,0
"15604",0,0,0,1,1,0,0,0,0,4,"Preschool",0,"Infant",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","No High School Diploma",25,"White",50,11,101,"11101",9,2022,"92022",1533392103200,0,1,1,0,0
"15605",0,1,40,1,1,0,0,0,0,4,"Preschool",2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",8089,11,101,"11101",1,2022,"12022",949432127010,0,1,1,0,0
"15606",0,1,40,1,1,0,0,0,0,4,"Preschool",2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",7044,11,101,"11101",10,2022,"102022",930060272690,0,1,1,0,0
"15607",0,1,40,1,1,0,0,0,0,4,"Preschool",2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",7126,11,101,"11101",11,2022,"112022",923423052120,0,1,1,0,0
"15608",0,1,40,1,1,0,0,0,0,4,"Preschool",2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",7126,11,101,"11101",12,2022,"122022",925128927050,0,1,1,0,0
"15609",0,1,40,1,1,0,0,0,0,4,"Preschool",2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",8089,11,101,"11101",2,2022,"22022",963212203510,0,1,1,0,0
"15610",0,1,40,1,1,0,0,0,0,4,"Preschool",2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",8689,11,101,"11101",3,2022,"32022",962403689500,0,1,1,0,0
"15611",0,1,40,1,1,0,0,0,0,4,"Preschool",2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",15207,11,101,"11101",4,2022,"42022",970019898890,0,1,1,0,0
"15612",0,1,40,1,1,0,0,0,0,4,"Preschool",2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",14607,11,101,"11101",5,2022,"52022",958093992540,0,1,1,0,0
"15613",0,1,40,1,1,0,0,0,0,4,"Preschool",2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",14607,11,101,"11101",6,2022,"62022",967670424610,0,1,1,0,0
"15614",0,1,40,1,1,0,0,0,0,4,"Preschool",2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",9981,11,101,"11101",7,2022,"72022",979746251460,0,1,1,0,0
"15615",0,1,40,1,1,0,0,0,0,4,"Preschool",2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",5899,11,101,"11101",8,2022,"82022",946703242930,0,1,1,0,0
"15616",0,1,40,1,1,0,0,0,0,4,"Preschool",2,"Toddler",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","Bachelor’s Degree",33,"White",5899,11,101,"11101",9,2022,"92022",934967296360,0,1,1,0,0
"15617",0,1,28,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",32,"White",3415,11,101,"11101",1,2023,"12023",422840525260,0,1,1,0,0
"15618",0,1,25,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",32,"White",2724,11,101,"11101",10,2023,"102023",402718763180,0,1,1,0,0
"15619",0,1,5,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",32,"White",1294,11,101,"11101",11,2023,"112023",399844827650,0,1,1,0,0
"15620",0,1,25,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",32,"White",2558,11,101,"11101",12,2023,"122023",400583476380,0,1,1,0,0
"15621",0,1,28,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",32,"White",3415,11,101,"11101",2,2023,"22023",420614306840,0,1,1,0,0
"15622",0,1,28,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",32,"White",3415,11,101,"11101",3,2023,"32023",415419873150,0,1,1,0,0
"15623",0,1,28,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",32,"White",3415,11,101,"11101",4,2023,"42023",416706969480,0,1,1,0,0
"15624",0,1,25,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",32,"White",2724,11,101,"11101",5,2023,"52023",410514504640,0,1,1,0,0
"15625",0,1,25,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",32,"White",2724,11,101,"11101",6,2023,"62023",414216569360,0,1,1,0,0
"15626",0,1,25,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",32,"White",2724,11,101,"11101",7,2023,"72023",410673726600,0,1,1,0,0
"15627",0,1,25,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",32,"White",2724,11,101,"11101",8,2023,"82023",409925216980,0,1,1,0,0
"15628",0,1,25,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",32,"White",2724,11,101,"11101",9,2023,"92023",404843518490,0,1,1,0,0
"15629",0,1,0,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",35,"White",3415,11,102,"11102",1,2023,"12023",307724144420,0,0,1,0,0
"15630",0,1,50,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",35,"White",2724,11,102,"11102",10,2023,"102023",354491395760,0,0,1,0,0
"15631",0,1,50,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",35,"White",1294,11,102,"11102",11,2023,"112023",344941081270,0,0,1,0,0
"15632",0,1,50,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",35,"White",2558,11,102,"11102",12,2023,"122023",345022855830,0,0,1,0,0
"15633",0,1,0,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",35,"White",3415,11,102,"11102",2,2023,"22023",316051781390,0,0,1,0,0
"15634",0,1,0,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",35,"White",3415,11,102,"11102",3,2023,"32023",318880517990,0,0,1,0,0
"15635",0,1,0,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",35,"White",3415,11,102,"11102",4,2023,"42023",344736241780,0,0,1,0,0
"15636",0,1,0,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",35,"White",2724,11,102,"11102",5,2023,"52023",341445217640,0,0,1,0,0
"15637",0,1,0,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",35,"White",2724,11,102,"11102",6,2023,"62023",345178645930,0,0,1,0,0
"15638",0,1,0,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",35,"White",2724,11,102,"11102",7,2023,"72023",356406898060,0,0,1,0,0
"15639",0,1,50,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",35,"White",2724,11,102,"11102",8,2023,"82023",354373784940,0,0,1,0,0
"15640",0,1,50,1,0,0,0,0,0,4,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",35,"White",2724,11,102,"11102",9,2023,"92023",350854689500,0,0,1,0,0
"15641",0,1,40,1,1,0,0,0,0,13,"School Age",5,"Preschool",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","High School or Some College",44,"Black",10362,11,101,"11101",1,2022,"12022",2098553940100,0,0,1,0,0
"15642",0,1,40,1,1,0,0,0,0,13,"School Age",5,"Preschool",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","High School or Some College",44,"Black",10362,11,101,"11101",10,2022,"102022",2112444765600,0,0,1,0,0
"15643",0,1,40,1,1,0,0,0,0,13,"School Age",5,"Preschool",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","High School or Some College",44,"Black",10362,11,101,"11101",11,2022,"112022",2050010736700,0,0,1,0,0
"15644",0,1,40,1,1,0,0,0,0,13,"School Age",5,"Preschool",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","High School or Some College",44,"Black",10362,11,101,"11101",12,2022,"122022",2023714497700,0,0,1,0,0
"15645",0,1,40,1,1,0,0,0,0,13,"School Age",5,"Preschool",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","High School or Some College",44,"Black",10362,11,101,"11101",2,2022,"22022",2102410792400,0,0,1,0,0
"15646",0,1,40,1,1,0,0,0,0,13,"School Age",5,"Preschool",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","High School or Some College",44,"Black",10362,11,101,"11101",3,2022,"32022",2090719024900,0,0,1,0,0
"15647",0,1,40,1,1,0,0,0,0,13,"School Age",5,"Preschool",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","High School or Some College",44,"Black",10362,11,101,"11101",4,2022,"42022",2179272556300,0,0,1,0,0
"15648",0,1,40,1,1,0,0,0,0,13,"School Age",5,"Preschool",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","High School or Some College",44,"Black",10362,11,101,"11101",5,2022,"52022",2193839258500,0,0,1,0,0
"15649",0,1,40,1,1,0,0,0,0,13,"School Age",5,"Preschool",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","High School or Some College",44,"Black",10362,11,101,"11101",6,2022,"62022",2238336946700,0,0,1,0,0
"15650",0,1,40,1,1,0,0,0,0,13,"School Age",5,"Preschool",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","High School or Some College",44,"Black",10362,11,101,"11101",7,2022,"72022",2218931441600,0,0,1,0,0
"15651",0,1,40,1,1,0,0,0,0,13,"School Age",5,"Preschool",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","High School or Some College",44,"Black",10362,11,101,"11101",8,2022,"82022",2206495596300,0,0,1,0,0
"15652",0,1,40,1,1,0,0,0,0,13,"School Age",5,"Preschool",3021,"No Child",3021,"No Child",3021,"No Child",3021,"No Child","High School or Some College",44,"Black",10362,11,101,"11101",9,2022,"92022",2107625320800,0,0,1,0,0
"15653",0,0,0,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",43,"White",3334,11,101,"11101",1,2023,"12023",558929319660,0,1,0,0,0
"15654",0,0,0,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",43,"White",3334,11,101,"11101",10,2023,"102023",560486147220,0,1,0,0,0
"15655",0,0,0,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",43,"White",3334,11,101,"11101",11,2023,"112023",547157438870,0,1,0,0,0
"15656",0,0,0,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",43,"White",3334,11,101,"11101",12,2023,"122023",545324506030,0,1,0,0,0
"15657",0,0,0,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",43,"White",3334,11,101,"11101",2,2023,"22023",562966574780,0,1,0,0,0
"15658",0,0,0,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",43,"White",3334,11,101,"11101",3,2023,"32023",562781382730,0,1,0,0,0
"15659",0,0,0,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",43,"White",3334,11,101,"11101",4,2023,"42023",567177176590,0,1,0,0,0
"15660",0,0,0,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",43,"White",3334,11,101,"11101",5,2023,"52023",562033662080,0,1,0,0,0
"15661",0,0,0,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",43,"White",3334,11,101,"11101",6,2023,"62023",561344103220,0,1,0,0,0
"15662",0,0,0,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",43,"White",3334,11,101,"11101",7,2023,"72023",552530056330,0,1,0,0,0
"15663",0,0,0,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",43,"White",3334,11,101,"11101",8,2023,"82023",558211431720,0,1,0,0,0
"15664",0,0,0,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","High School or Some College",43,"White",3334,11,101,"11101",9,2023,"92023",561380264770,0,1,0,0,0
"15665",0,1,40,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",41,"White",3334,11,102,"11102",1,2023,"12023",558929319660,0,0,0,0,0
"15666",0,1,40,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",41,"White",3334,11,102,"11102",10,2023,"102023",560486147220,0,0,0,0,0
"15667",0,1,40,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",41,"White",3334,11,102,"11102",11,2023,"112023",547157438870,0,0,0,0,0
"15668",0,1,40,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",41,"White",3334,11,102,"11102",12,2023,"122023",545324506030,0,0,0,0,0
"15669",0,1,40,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",41,"White",3334,11,102,"11102",2,2023,"22023",562966574780,0,0,0,0,0
"15670",0,1,40,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",41,"White",3334,11,102,"11102",3,2023,"32023",562781382730,0,0,0,0,0
"15671",0,1,40,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",41,"White",3334,11,102,"11102",4,2023,"42023",567177176590,0,0,0,0,0
"15672",0,1,40,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",41,"White",3334,11,102,"11102",5,2023,"52023",562033662080,0,0,0,0,0
"15673",0,1,40,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",41,"White",3334,11,102,"11102",6,2023,"62023",561344103220,0,0,0,0,0
"15674",0,1,40,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",41,"White",3334,11,102,"11102",7,2023,"72023",552530056330,0,0,0,0,0
"15675",0,1,40,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",41,"White",3334,11,102,"11102",8,2023,"82023",558211431720,0,0,0,0,0
"15676",0,1,40,1,0,0,0,0,0,5,"Preschool",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",41,"White",3334,11,102,"11102",9,2023,"92023",561380264770,0,0,0,0,0
"15677",0,0,0,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",44,"White",13519,11,101,"11101",1,2023,"12023",300447308480,0,1,0,0,0
"15678",0,0,0,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",44,"White",13519,11,101,"11101",10,2023,"102023",279139297330,0,1,0,0,0
"15679",0,0,0,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",44,"White",13519,11,101,"11101",11,2023,"112023",276266597930,0,1,0,0,0
"15680",0,0,0,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",44,"White",13519,11,101,"11101",12,2023,"122023",279359142020,0,1,0,0,0
"15681",0,0,0,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",44,"White",13519,11,101,"11101",2,2023,"22023",296494380630,0,1,0,0,0
"15682",0,0,0,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",44,"White",13519,11,101,"11101",3,2023,"32023",299830266010,0,1,0,0,0
"15683",0,0,0,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",44,"White",13519,11,101,"11101",4,2023,"42023",295575955910,0,1,0,0,0
"15684",0,0,0,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",44,"White",13519,11,101,"11101",5,2023,"52023",292727357800,0,1,0,0,0
"15685",0,0,0,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",44,"White",13519,11,101,"11101",6,2023,"62023",292448211820,0,1,0,0,0
"15686",0,0,0,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",44,"White",13519,11,101,"11101",7,2023,"72023",286603611360,0,1,0,0,0
"15687",0,0,0,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",44,"White",13519,11,101,"11101",8,2023,"82023",279925802000,0,1,0,0,0
"15688",0,0,0,1,1,1,0,0,0,11,"School Age",6,"School Age",6,"School Age",3022,"No Child",3022,"No Child",3022,"No Child","Bachelor’s Degree",44,"White",13519,11,101,"11101",9,2023,"92023",278954260540,0,1,0,0,0
